CIA - The World Factbook --  Land use   

This entry contains the percentage shares of total land area for three different types of land use: arable land - land cultivated for crops like wheat, maize, and rice that are replanted after each harvest; permanent crops - land cultivated for crops like citrus, coffee, and rubber that are not replanted after each harvest; includes land under flowering shrubs, fruit trees, nut trees, and vines, but excludes land under trees grown for wood or timber; other - any land not arable or under permanent crops; includes permanent meadows and pastures, forests and woodlands, built-on areas, roads, barren land, etc.

| Rank | country | (%) | Date of Information |
| 433 | Tajikistan | 6.52 | 2005 |
| 434 | Saint Lucia | 6.45 | 2005 |
| 435 | Australia | 6.15 | 2005 |
| 436 | Sweden | 5.93 | 2005 |
| 437 | Grenada | 5.88 | 2005 |
| 438 | Costa Rica | 5.87 | 2005 |
| 439 | Ecuador | 5.71 | 2005 |
| 440 | Virgin Islands | 5.71 | 2005 |
| 441 | Micronesia, Federated States of | 5.71 | 2005 |
| 442 | Bahrain | 5.63 | 2005 |
| 443 | Guatemala | 5.60 | 2005 |
| 444 | Puerto Rico | 5.59 | 2005 |
| 445 | New Zealand | 5.54 | 2005 |
| 446 | French Polynesia | 5.50 | 2005 |
| 447 | Malaysia | 5.46 | 2005 |
| 448 | Mozambique | 5.43 | 2005 |
| 449 | Hong Kong | 5.05 | 2001 |
| 450 | Madagascar | 5.03 | 2005 |
| 451 | Ecuador | 4.81 | 2005 |
| 452 | Eritrea | 4.78 | 2005 |
| 453 | Fiji | 4.65 | 2005 |
| 454 | Equatorial Guinea | 4.63 | 2005 |
| 455 | Timor-Leste | 4.57 | 2005 |
| 456 | Canada | 4.57 | 2005 |
| 457 | Antigua and Barbuda | 4.55 | 2005 |
| 458 | Turkmenistan | 4.51 | 2005 |
| 459 | Syria | 4.47 | 2005 |
| 460 | Guinea | 4.47 | 2005 |
| 461 | Costa Rica | 4.40 | 2005 |
| 462 | Palau | 4.35 | 2005 |
| 463 | Northern Mariana Islands | 4.35 | 2005 |
| 464 | Cyprus | 4.32 | 2005 |
| 465 | Tanzania | 4.23 | 2005 |
| 466 | Albania | 4.21 | 2005 |
| 467 | Laos | 4.01 | 2005 |
| 468 | Israel | 3.88 | 2005 |
| 469 | Cayman Islands | 3.85 | 2005 |
| 470 | Georgia | 3.79 | 2005 |
| 471 | Mali | 3.76 | 2005 |
| 472 | Puerto Rico | 3.69 | 2005 |
| 473 | Guam | 3.64 | 2005 |
| 474 | Equatorial Guinea | 3.57 | 2005 |
| 475 | Liberia | 3.43 | 2005 |
| 476 | Turkey | 3.39 | 2005 |
| 477 | Jordan | 3.32 | 2005 |
| 478 | Honduras | 3.21 | 2005 |
| 479 | Algeria | 3.17 | 2005 |
| 480 | Nigeria | 3.14 | 2005 |
| 481 | Malta | 3.13 | 2005 |
| 482 | Central African Republic | 3.10 | 2005 |
| 483 | Bangladesh | 3.08 | 2005 |
| 484 | Belize | 3.05 | 2005 |
| 485 | Czech Republic | 3.00 | 2005 |
| 486 | Mauritius | 2.94 | 2005 |
| 487 | Egypt | 2.92 | 2005 |
| 488 | Yemen | 2.91 | 2005 |
| 489 | Peru | 2.88 | 2005 |
| 490 | Virgin Islands | 2.86 | 2005 |
| 491 | Congo, Democratic Republic of the | 2.86 | 2005 |
| 492 | Venezuela | 2.85 | 2005 |
| 493 | Bahrain | 2.82 | 2005 |
| 494 | Chad | 2.80 | 2005 |
| 495 | India | 2.80 | 2005 |
| 496 | Saint Kitts and Nevis | 2.78 | 2005 |
| 497 | Bolivia | 2.78 | 2005 |
| 498 | Kiribati | 2.74 | 2005 |
| 499 | Norway | 2.70 | 2005 |
| 500 | Slovakia | 2.67 | 2005 |
| 501 | Angola | 2.65 | 2005 |
| 502 | Guinea | 2.64 | 2005 |
| 503 | Chile | 2.62 | 2005 |
| 504 | Azerbaijan | 2.61 | 2005 |
| 505 | Cameroon | 2.52 | 2005 |
| 506 | Benin | 2.37 | 2005 |
| 507 | Turks and Caicos Islands | 2.33 | 2005 |
| 508 | Barbados | 2.33 | 2005 |
| 509 | Bhutan | 2.30 | 2005 |
| 510 | United Arab Emirates | 2.27 | 2005 |
| 511 | Guyana | 2.23 | 2005 |
| 512 | Croatia | 2.19 | 2005 |
| 513 | Seychelles | 2.17 | 2005 |
| 514 | Faroe Islands | 2.14 | 2005 |
| 515 | Andorra | 2.13 | 2005 |
| 516 | Togo | 2.11 | 2005 |
| 517 | Brunei | 2.08 | 2005 |
| 518 | Hungary | 2.06 | 2005 |
| 519 | Solomon Islands | 2.04 | 2005 |
| 520 | France | 2.03 | 2005 |
| 521 | Armenia | 2.01 | 2005 |
| 522 | Korea, South | 2.01 | 2005 |
| 523 | Colombia | 2.01 | 2005 |
| 524 | Morocco | 2.00 | 2005 |
| 525 | Liberia | 1.98 | 2005 |
| 526 | Panama | 1.95 | 2005 |
| 527 | Romania | 1.92 | 2005 |
| 528 | Bulgaria | 1.90 | 2005 |
| 529 | Bosnia and Herzegovina | 1.89 | 2005 |
| 530 | Nicaragua | 1.82 | 2005 |
